fit_tier,priority,company,legal_name,usdot,power_units,drivers,officer,phone,email,city,state,zip,address,safety_rating,hazmat,classdef,fit_score,suggested_plan,add_on,outreach_angle,safer_url
Growth,High,PULSE TRANSPORTATION SERVICES INC,PULSE TRANSPORTATION SERVICES INC,694248,49,44,STEPHEN PULSE,8162311612,michael.b@pulselogistics.com,INDEPENDENCE,MO,64058,1600 N 291 HWY UNIT# 965,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=694248
Growth,High,ARTUR EXPRESS FREIGHT SERVICES LLC,ARTUR EXPRESS FREIGHT SERVICES LLC,1029771,49,45,ARTUR WAGRODZKI,3147143400,safety@arturexpress.com,HAZELWOOD,MO,63042,4824 PARK 370 BLVD,S,No,OTHER-UNKNOWN;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1029771
Growth,High,REN POTTERFIELD TRUCKING INC,REN POTTERFIELD TRUCKING INC,133038,46,24,PHILLIP  POTTERFIELD,5737354528,dispatch@renpotterfield.com,MONROE CITY,MO,63456,404 US HWY 24 &36 EAST,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=133038
Growth,High,GLEN RAVEN LOGISTICS,GLEN RAVEN LOGISTICS INC,108355,47,51,DAN COX,8007290081,dcox@glenraven.com,ALTAMAHAW,NC,27202,3726 ALTAMAHAW UNION RIDGE ROAD,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=108355
Growth,High,WHITLEY LOGISTICS INC,WHITLEY LOGISTICS INC,1338406,46,55,RICK  COATES,9197739210,gfinch@cltransport.us,RALEIGH,NC,27603,6117 FAYETTEVILLE RD,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1338406
Growth,High,MARLIN TRANSPORT LLC,MARLIN TRANSPORT LLC,1013846,45,42,"ROBERT  L. STALLINGS, IV",2526330066,will@easternaviationfuels.com,NEW BERN,NC,28562,601 MCCARTHY BLVD,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1013846
Growth,High,SERVICE FIRST EXPRESS INC,SERVICE FIRST EXPRESS INC,1326554,45,40,MARK MALCOM,3366509986,bud@sfews.com,WINSTON SALEM,NC,27107,4182 OVERDALE RD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1326554
Growth,High,KABUKI TRANSPORTATION INC,KABUKI TRANSPORTATION INC,3510951,50,50,ABBOS AKIMOV,3479028818,inckabuki@gmail.com,HOWELL TOWNSHI,NJ,07731,789 HULSES CORNER RD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3510951
Growth,High,MECCA & SON TRUCKING CORP,MECCA & SON TRUCKING CORP,39632,48,37,PEGGY  MECCA,2017925866,safety1@meccatrucking.com,JERSEY CITY,NJ,07310,580 LUIS MUNOZ MARIN BOULEVARD,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=39632
Growth,High,LIEDTKA LOGISTICS LLC,LIEDTKA LOGISTICS LLC,49022,48,48,PATRICK A. GALLAGHER,8008376514,compliancedepartment@pgttrucking.com,TRENTON,NJ,08610,110 PATTERSON AVENUE,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=49022
Growth,High,JRA LOGISTIC TRANSPORTATION CORP,JRA LOGISTIC TRANSPORTATION CORP,3253886,48,48,JACQUELINE  DIAZ MURIEL,9148793769,jralogisticstcorp@gmail.com,ELIZABETH,NJ,07201,1077 NORTH AVE,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3253886
Growth,High,OWENS TRUCKMEN INC,OWENS TRUCKMEN INC,693159,50,50,KENNY OWENS,5166128765,kenny@owenstruckmen.com,LYNBROOK,NY,11563,3 HUNTINGTON AVE,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=693159
Growth,High,BARR TRANSPORTATION,BARR TRANSPORTATION CORP,142787,38,38,JAMES PHELPS,3152584274,BARRTRANSPORTATION3@GMAIL.COM,AUBURN,NY,13021,174 YORK STREET,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=142787
Growth,High,DIMON AND SONS TRANSPORTATION CORPORATION,DIMON AND SONS TRANSPORTATION CORPORATION,94352,27,18,JESSICA CARY,6077342937,jcary@DIMONANDBACORN.COM,ELMIRA,NY,14901-1798,93 INDUSTRIAL PARK BLVD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=94352
Growth,High,ELLISTOWN TRANSPORTATION INC,ELLISTOWN TRANSPORTATION INC,976980,25,25,JENNIFER SINDONI,6075658151,jennifers@statelineauto.com,WAVERLY,NY,14892,830 TALMADGE HILL RD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=976980
Growth,High,R D F LOGISTICS INC,R D F LOGISTICS INC,975604,50,51,CALEB  BRUMLEY,4402829060,cbrumley@rdflogistics.com,LORAIN,OH,44053,7425 INDUSTRIAL PARKWAY,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=975604
Growth,High,THOMAS A HUNEYCUTT TRUCKING INC,THOMAS A HUNEYCUTT TRUCKING INC,1288693,50,80,RASULOVA  KHILOLA,3304743006,thomasahuneycutt@gmail.com,MEDINA,OH,44256,2425 MEDINA RD STE 117,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1288693
Growth,High,NEW WAY TRANSPORT LLC,NEW WAY TRANSPORT LLC,3496366,50,75,JAKHONGIR  ZAKURLAEV,8554404477,dispatch@newwaytransportllc.com,AKRON,OH,44310,1918 BUCHHOLZER BLVD,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3496366
Growth,High,MMAR LOGISTICS LLC,MMAR LOGISTICS LLC,3503296,50,50,MUSTAFA SAMAAN,6146151201,MMARLOGISTICSLLC@GMAIL.COM,GALLOWAY,OH,43119,6048 ROTHCHESTER DR,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3503296
Growth,High,S & M TRUCK LINE INC,S & M TRUCK LINE INC,62143,50,36,TERRI ZOLLNER,5034636818,TERRI@smtransportation.com,SALEM,OR,97305,4937 INDIAN SCHOOL RD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=62143
Growth,High,SCHURTER TRUCKING LLC,SCHURTER TRUCKING LLC,760057,50,41,TIMOTHY E. SCHURTER,5039328007,SCHURTERTRUCKING@GMAIL.COM,SILVERTON,OR,97381,5174 SHANNON RD NE,S,No,OTHER-FOR HIRE;PRIVATE PROPERTY;AUTHORIZED FOR HIRE;EXEMPT FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=760057
Growth,High,WESTERN MOUNTAIN TRANSPORT INC,WESTERN MOUNTAIN TRANSPORT INC,452417,38,25,RICHARD  INMAN,5036786293,dispatch@westernmountaintransport.com,AURORA,OR,97002,21595 DOLORES WAY NE,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=452417
Growth,High,U-HAUL AND U BOX OF OREGON,U-HAUL CO OF OREGON,428553,35,59,KYLE CAMPION,6022636811,GODFREY_HALL@UHAUL.COM,PORTLAND,OR,97086,11711 SE 82ND AVE,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=428553
Growth,High,GFI TRANSPORT COM,GARBER FARMS INC,473918,48,60,RYAN GARBER,7176530432,ryan@gfitransport.com,MOUNT JOY,PA,17552,860 MILTON GROVE RD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=473918
Growth,High,SPRAGUE TRANSPORT LLC,SPRAGUE TRANSPORT LLC,2109724,48,42,JOE SMITH,7247057028,ckleinhans@spragueENERGY.com,WASHINGTON,PA,15301,1045 WEST CHESTNUT STREET,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2109724
Growth,High,TIS LOGISTICS INC,TIS LOGISTICS INC,2135472,47,36,JOHN MELFI,2157361373,TISLogistics@tollbrothers.com,MORRISVILLE,PA,19067,449 S PENNSYLVANIA AVE,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2135472
Growth,High,MOORE TRUCKING LLC,MOORE TRUCKING LLC,1552705,46,45,CHRISTOPHER MOORE,5709168870,MOORETRUCKING08@YAHOO.COM,CANTON,PA,17724,238 SUNSET RD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1552705
Growth,High,PIR EXPRESS INC,PIR EXPRESS INC,3492655,45,48,SADULLA  MIRAKHMEDOV,6156511914,sadish122@gmail.com,BRENTWOOD,TN,37027,1708 MONTCLAIR BLVD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3492655
Growth,High,U-HAUL,U-HAUL CO OF TENNESSEE,428462,44,81,LORI SHOWN,6022636811,gODFREY_HALL@uhaul.com,MADISON,TN,37115,1515 GALLATIN PIKE N,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=428462
Growth,High,SOUTHERN CARRIERS INC,SOUTHERN CARRIERS INC,878741,42,42,MICHAEL  JEANSONNE,9312708055,dispatch@southerncarriers.com,LEWISBURG,TN,37091,107 FIRST AVE SOUTH,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=878741
Growth,High,CRYSTAL REFRIGERATED EXPRESS,WILLIAMS SAUSAGE COMPANY INC,96980,41,41,MARY  BILLINGSLEY,7318861350,emily.billingsley@tyson.com,UNION CITY,TN,38261,4009 GREENFIELD DRIVE,S,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=96980
Growth,High,SCORPION EXPRESS INC,SCORPION EXPRESS INC,723290,50,50,BURNETT BLAYLOCK JR,8178569682,scorpionexpressinc1@yahoo.com,GRAND PRAIRIE,TX,75052,2955 ALOUETTE DR #313,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=723290
Growth,High,HOWL TRANSPORTATION LLC,HOWL TRANSPORTATION LLC,1266953,50,53,DARRYL  B. BLANCO,9157901107,dblanco@howltransportation.com,EL PASO,TX,79936,11528 CONFEDERATE ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1266953
Growth,High,OMC CARRIERS LLC,OMC CARRIERS LLC,1281837,50,50,GUILLERMO  PEREZ,9566306173,fpaez@olympictransport.com,PHARR,TX,78577,704 MOZELLE ST,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1281837
Growth,High,ENG TRANSPORTATION INC,ENG TRANSPORTATION INC,1829197,50,50,YOHANIS GEBREMICHEL,9723319393,DANNY@ENGTRANSPORTATION.COM,DALLAS,TX,75238,10905 SANDEN DR,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1829197
Growth,High,D D & D TRUCKING LLC,D D & D TRUCKING LLC,2539514,43,39,DENNIS GARDNER,4348474353,JENNIFER@DDDTRUCKING.COM,LYNCHBURG,VA,24504,5205 PLEASANT VALLEY RD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2539514
Growth,High,UFS,UNITED FREIGHT SERVICE INC,3795157,40,36,MAKSYM  ARMASH,8332036106,dispatch@ufservice.com,PETERSBURG,VA,23805,3830 CORPORATE RD,None listed,Yes,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3795157
Growth,High,BURGESS TRUCKING COMPANY INC,BURGESS TRUCKING COMPANY INC,157400,36,31,CECIL  BURGESS,7576539461,burgesstrucking@verizon.net,COURTLAND,VA,23837,21583 GOVERNOR DARDEN ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=157400
Growth,High,ACCURATE COURIER EXPRESS,ACCURATE COURIER EXPRESS INC,905947,35,30,KEVIN  RUSSELL   JENNIFER TUCKER,8043548880,kevin@accuratecourierexpress.com,N CHESTERFIELD,VA,23234,5500 JEFFERSON DAVIS HWY,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=905947
Growth,High,GABE TRUCKING LLC,GABE TRUCKING LLC,2111616,50,45,PETRU COJOCARU,8722186868,GABETRUCKING2020@GMAIL.COM,VANCOUVER,WA,98661,3605 NE 43RD ST,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2111616
Growth,High,EXTREME TRANSPORT LLC,EXTREME TRANSPORT LLC,2390282,49,65,ROMAN OBEREMOK,5092024375,safety@extremetruckllc.com,SPOKANE,WA,99224,3009 S GEIGER BLVD,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2390282
Growth,High,JACOB TRANSPORT INC,JACOB TRANSPORT INC,1006144,45,48,YAKOB (JACOB) CHESNAKOV,3604487257,JT426331@GMAIL.COM,VANCOUVER,WA,98665,5419 NE 88TH BLD D,None listed,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1006144
Growth,High,SHARK'S LOGISTICS LLC,SHARK'S LOGISTICS LLC,2415434,45,32,VITALIY SHARKEVICH,5092034700,dispatch@sharkslogistics.us,SPOKANE,WA,99206,11508 E MONTGOMERY DRIVE,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2415434
Growth,High,JEFF'S FAST FREIGHT INC,JEFF'S FAST FREIGHT INC,1848068,49,53,MIKE NARVAEZ,4142945800,mike.narvaez@RMTRUCKING.COM,CUDDAHY,WI,53110,5235 INTERNATIONAL DR,S,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1848068
Growth,High,DIY HOME CENTER,AMERHART LOGISTICS LLC,83642,48,50,BERNARD  LUCEY,9204944744,bernie.lucey@amerhart.com,GREEN BAY,WI,54303,2455 CENTURY ROAD,S,No,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=83642
Growth,High,POBLOCKI TRUCKING INC,POBLOCKI TRUCKING INC,698209,48,28,GREG KASTENHOLZ,4144066666,jdorn@poblockipaving.com,NEW BERLIN,WI,53151,16363 W RYERSON RD,None listed,No,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=698209
Growth,High,SERVICE ONE TRANSPORTATION INC,SERVICE ONE TRANSPORTATION INC,694138,45,48,DANIEL  FLAGSTAD,9204674793,justine@serviceonetrans.com,PLYMOUTH,WI,53073,N5761 CTY ROAD M,None listed,Yes,AUTHORIZED FOR HIRE,120,$199/mo Growth,Offer DOT Record Monitor $29/mo,"CSA areas, reports, multi-user — growing fleet (fits Growth $199)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=694138
Fleet,High,ARIZONA TRUCKING & MATERIALS LLC,ARIZONA TRUCKING & MATERIALS LLC,1589098,97,97,KAREN SALOIS,5202991007,INFO@ARIZONATRUCKINGANDMATERIALS.COM,TUCSON,AZ,85714,4180 EAST ILLINOIS STREET,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1589098
Fleet,High,MICHAEL TRANSPORTATION SERVICES LLC,MICHAEL TRANSPORTATION SERVICES LLC,3529056,90,90,BARAA  HASHIM,5208184166,mtservices20201@gmail.com,TUCSON,AZ,85706-2018,4830 E CINDRICH ST,None listed,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3529056
Fleet,High,ROY MILLER FREIGHT LINES LLC,ROY MILLER FREIGHT LINES LLC,12663,98,82,DANNY E MILLER,7146325511,vbeltran@roymiller.com,ANAHEIM,CA,92806,3165 E CORONADO ST,None listed,Yes,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=12663
Fleet,High,S C TRANSPORT INC,S C TRANSPORT INC,1537446,97,97,SAMUEL  COLIN,14424312330,samuel.colin@sctrans.com,HEBER,CA,92249-9660,425 E HEBER RD,S,No,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1537446
Fleet,High,COORS TRANSPORTATION CO,COORS TRANSPORTATION CO,44876,93,150,TIM WOLF,3032772182,jeff.solnick@coors.com,GOLDEN,CO,80401,311 10TH STREET RR 812BC425,None listed,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=44876
Fleet,High,DENVER INTERMODAL EXPRESS INC,DENVER INTERMODAL EXPRESS INC,466144,68,65,NICOLE DIMAS,3033711500,ndimas@dixtrucking.com,DENVER,CO,80239,10700 EAST 40TH AVENUE,S,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=466144
Fleet,High,DHL GLOBAL FORWARDING,AIR EXPRESS INTERNATIONAL USA INC,74167,98,226,Nicholas Diraimondo,3053023989,aaron.silva@dhl.com,PLANTATION,FL,33324,1210 SOUTH PINE ISLAND ROAD,C,Yes,AUTHORIZED FOR HIRE,120,$299/mo Fleet,Offer DOT Record Monitor $29/mo,"Unlimited seats, reports, integrations + Monitor (fits Fleet $299)",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=74167
